Charge Code/APC Package,Description,Hospital Price,Revenue Code,CPT/HCPCS,NDC,Cash Price,,Blue Cross Commercial,Blue Cross Chip,Blue Cross Special Care,Blue Cross Community Blue,Blue Cross Federal,UPMC Commercial,UPMC For Life,UHC,United Healthcare Medicare,Cigna,Aetna Commercial,Aetna Medicare,,MIN,MAX
68015,MEROCEL NASAL DRESSING 4.5CM,18,272,,,7.92,, -   , -   , -   , -   , -   ,8.1, -   ,10.44, -   ,8.19, -   , -   ,,8.1,10.44
68107,BONE ACCESS NEEDLE 11 GAUGE,18,272,,,7.92,, -   , -   , -   , -   , -   ,8.1, -   ,10.44, -   ,8.19, -   , -   ,,8.1,10.44
68244,CAPTIVATOR SNARE 10MM STIFF,18,272,,,7.92,, -   , -   , -   , -   , -   ,8.1, -   ,10.44, -   ,8.19, -   , -   ,,8.1,10.44
68245,CAPTIVATOR SNARE 15MM STIFF,18,272,,,7.92,, -   , -   , -   , -   , -   ,8.1, -   ,10.44, -   ,8.19, -   , -   ,,8.1,10.44
64417,"GAD BASE MR CONTRAST, 1 ML",18,636,A9579,,7.92,, -   , -   , -   , -   , -   ,11.75, -   ,10.44, -   ,8.19, -   , -   ,,8.19,11.75
64417,"GAD BASE MR CONTRAST, 1 ML",18,636,A9579,,7.92,, -   , -   , -   , -   , -   ,11.75, -   ,10.44, -   ,8.19, -   , -   ,,8.19,11.75
64677,LOW OSMOLAR ISOVUE-M 200 20 ML,18,636,Q9966,,7.92,, -   , -   , -   , -   , -   ,1.74, -   ,10.44, -   ,8.19, -   , -   ,,1.74,10.44
64677,LOW OSMOLAR ISOVUE-M 200 20 ML,18,636,Q9966,,7.92,, -   , -   , -   , -   , -   ,1.74, -   ,10.44, -   ,8.19, -   , -   ,,1.74,10.44
64260,"TRANSPARENT FILE 16 IN <, EACH",19,272,,,8.36,, -   , -   , -   , -   , -   ,8.55, -   ,11.02, -   ,8.65, -   , -   ,,8.55,11.02
64411,"TRANSPARENT FILM 16 OR LESS,EA",19,272,,,8.36,, -   , -   , -   , -   , -   ,8.55, -   ,11.02, -   ,8.65, -   , -   ,,8.55,11.02
64411,"TRANSPARENT FILM 16 OR LESS,EA",19,272,,,8.36,, -   , -   , -   , -   , -   ,8.55, -   ,11.02, -   ,8.65, -   , -   ,,8.55,11.02
65153,SPEC WND DRS STERI 16-48 SQ IN,19,272,,,8.36,, -   , -   , -   , -   , -   ,8.55, -   ,11.02, -   ,8.65, -   , -   ,,8.55,11.02
65153,SPEC WND DRS STERI 16-48 SQ IN,19,272,,,8.36,, -   , -   , -   , -   , -   ,8.55, -   ,11.02, -   ,8.65, -   , -   ,,8.55,11.02
67823,SYPHILIS TEST QUANTITATIVE,19,300,86593,,8.36,,9.82,4.39,3.08,9.21,9.82,32.01,4.4,28,4.4,8.65,10.82,4.49,,3.08,32.01
19878,VENIPUNCTURE,19,300,36415,,8.36,,6.7,2.99,2.1,6.28,6.7,4.7,3,28,3,8.65,7.38,3.06,,2.1,28
60112,VENIPUNCTURE MED ONC,19,300,36415,,8.36,,6.7,2.99,2.1,6.28,6.7,4.7,3,28,3,8.65,7.38,3.06,,2.1,28
60152,VENIPUNCTURE,19,300,36415,,8.36,,6.7,2.99,2.1,6.28,6.7,4.7,3,28,3,8.65,7.38,3.06,,2.1,28
60152,VENIPUNCTURE,19,300,36415,,8.36,,6.7,2.99,2.1,6.28,6.7,4.7,3,28,3,8.65,7.38,3.06,,2.1,28
60158,VENIPUNCTURE ICU,19,300,36415,,8.36,,6.7,2.99,2.1,6.28,6.7,4.7,3,28,3,8.65,7.38,3.06,,2.1,28
60164,VENIPUNCTURE 3B,19,300,36415,,8.36,,6.7,2.99,2.1,6.28,6.7,4.7,3,28,3,8.65,7.38,3.06,,2.1,28
60817,VENIPUNCTURE,19,300,36415,,8.36,,6.7,2.99,2.1,6.28,6.7,4.7,3,28,3,8.65,7.38,3.06,,2.1,28
60817,VENIPUNCTURE,19,300,36415,,8.36,,6.7,2.99,2.1,6.28,6.7,4.7,3,28,3,8.65,7.38,3.06,,2.1,28
60817,VENIPUNCTURE,19,300,36415,,8.36,,6.7,2.99,2.1,6.28,6.7,4.7,3,28,3,8.65,7.38,3.06,,2.1,28
60817,VENIPUNCTURE,19,300,36415,,8.36,,6.7,2.99,2.1,6.28,6.7,4.7,3,28,3,8.65,7.38,3.06,,2.1,28
60817,VENIPUNCTURE,19,300,36415,,8.36,,6.7,2.99,2.1,6.28,6.7,4.7,3,28,3,8.65,7.38,3.06,,2.1,28
60817,VENIPUNCTURE,19,300,36415,,8.36,,6.7,2.99,2.1,6.28,6.7,4.7,3,28,3,8.65,7.38,3.06,,2.1,28
60817,VENIPUNCTURE,19,300,36415,,8.36,,6.7,2.99,2.1,6.28,6.7,4.7,3,28,3,8.65,7.38,3.06,,2.1,28
60817,VENIPUNCTURE,19,300,36415,,8.36,,6.7,2.99,2.1,6.28,6.7,4.7,3,28,3,8.65,7.38,3.06,,2.1,28
60817,VENIPUNCTURE,19,300,36415,,8.36,,6.7,2.99,2.1,6.28,6.7,4.7,3,28,3,8.65,7.38,3.06,,2.1,28
61419,OCCULT BLOOD (GUIAC),19,300,82270,,8.36,,9.78,4.37,3.07,9.17,9.78,3.53,4.38,28,4.38,8.65,10.77,4.47,,3.07,28
63512,"ALBUMIN, URINE OR OTHER SOURCE",19,301,82042,,8.36,,17.37,7.76,5.45,16.28,17.37,1.87,7.78,28,7.78,8.65,19.14,7.94,,1.87,28
65908,"ABUMIN, CSF",19,301,82042,,8.36,,17.37,7.76,5.45,16.28,17.37,1.87,7.78,28,7.78,8.65,19.14,7.94,,1.87,28
51719,CATH URETHRAL 26FR RED RUBBER,20,270,,,8.8,, -   , -   , -   , -   , -   ,9, -   ,11.6, -   ,9.1, -   , -   ,,9,11.6
52086,STRIPS PACKING PLAIN 1/4 IN. X,20,270,,,8.8,, -   , -   , -   , -   , -   ,9, -   ,11.6, -   ,9.1, -   , -   ,,9,11.6
52257,HOLDER ENDOTRACHEAL TUBE ADULT,20,270,,,8.8,, -   , -   , -   , -   , -   ,9, -   ,11.6, -   ,9.1, -   , -   ,,9,11.6
52260,STRAP CATHETER W/VELCRO HOOL 3,20,270,,,8.8,, -   , -   , -   , -   , -   ,9, -   ,11.6, -   ,9.1, -   , -   ,,9,11.6
53369,TRAY TRACH CLEANING TRAY,20,270,,,8.8,, -   , -   , -   , -   , -   ,9, -   ,11.6, -   ,9.1, -   , -   ,,9,11.6
67772,GUIDEWIRE 90.0796,20,272,C1769,,8.8,, -   , -   , -   , -   , -   ,9, -   ,11.6, -   ,9.1, -   , -   ,,9,11.6
67798,PIGTAIL 90.0809-10,20,272,C1887,,8.8,, -   , -   , -   , -   , -   ,9, -   ,11.6, -   ,9.1, -   , -   ,,9,11.6
68063,SET COLLECT 1/2 BERKELEY CANIS,20,272,,,8.8,, -   , -   , -   , -   , -   ,9, -   ,11.6, -   ,9.1, -   , -   ,,9,11.6
68105,VIAGARD,20,272,,,8.8,, -   , -   , -   , -   , -   ,9, -   ,11.6, -   ,9.1, -   , -   ,,9,11.6
68247,CAPTIVATOR SNARE COLD 10MM,20,272,,,8.8,, -   , -   , -   , -   , -   ,9, -   ,11.6, -   ,9.1, -   , -   ,,9,11.6
67913,2-WAY COUNCIL TIP 5CC 16FR RED,20,272,A4338,,8.8,, -   , -   , -   , -   , -   ,48.36, -   ,11.6, -   ,9.1, -   , -   ,,9.1,48.36
63552,SPECIFIC GRAVITY (EXCEPT URINE,20,301,84315,,8.8,,7.32,3.27,2.3,6.87,7.32,8.23,3.28,28,3.28,9.1,8.07,3.35,,2.3,28
63853,TC99m Pertechnetate per mci,20,343,A9512,,8.8,, -   , -   , -   , -   , -   ,9, -   ,11.6, -   ,9.1, -   , -   ,,9,11.6
68227,CAR SEAT EA ADDL 30 MIN,20,510,94781,,8.8,, -   , -   , -   , -   , -   ,9, -   ,11.6, -   ,9.1, -   , -   ,,9,11.6
64964,MULTIHANCE MULTIPK INJ PER ML,20,636,A9578,,8.8,, -   , -   , -   , -   , -   ,13.32, -   ,11.6, -   ,9.1, -   , -   ,,9.1,13.32
64964,MULTIHANCE MULTIPK INJ PER ML,20,636,A9578,,8.8,, -   , -   , -   , -   , -   ,13.32, -   ,11.6, -   ,9.1, -   , -   ,,9.1,13.32
64964,MULTIHANCE MULTIPK INJ PER ML,20,636,A9578,,8.8,, -   , -   , -   , -   , -   ,13.32, -   ,11.6, -   ,9.1, -   , -   ,,9.1,13.32
64964,MULTIHANCE MULTIPK INJ PER ML,20,636,A9578,,8.8,, -   , -   , -   , -   , -   ,13.32, -   ,11.6, -   ,9.1, -   , -   ,,9.1,13.32
64964,MULTIHANCE MULTIPK INJ PER ML,20,636,A9578,,8.8,, -   , -   , -   , -   , -   ,13.32, -   ,11.6, -   ,9.1, -   , -   ,,9.1,13.32
64964,MULTIHANCE MULTIPK INJ PER ML,20,636,A9578,,8.8,, -   , -   , -   , -   , -   ,13.32, -   ,11.6, -   ,9.1, -   , -   ,,9.1,13.32
64964,MULTIHANCE MULTIPK INJ PER ML,20,636,A9578,,8.8,, -   , -   , -   , -   , -   ,13.32, -   ,11.6, -   ,9.1, -   , -   ,,9.1,13.32
64964,MULTIHANCE MULTIPK INJ PER ML,20,636,A9578,,8.8,, -   , -   , -   , -   , -   ,13.32, -   ,11.6, -   ,9.1, -   , -   ,,9.1,13.32
64964,MULTIHANCE MULTIPK INJ PER ML,20,636,A9578,,8.8,, -   , -   , -   , -   , -   ,13.32, -   ,11.6, -   ,9.1, -   , -   ,,9.1,13.32
64956,MULTIHANCE INJECTION PER ML,20,636,A9577,,8.8,, -   , -   , -   , -   , -   ,13.27, -   ,11.6, -   ,9.1, -   , -   ,,9.1,13.27
64956,MULTIHANCE INJECTION PER ML,20,636,A9577,,8.8,, -   , -   , -   , -   , -   ,13.27, -   ,11.6, -   ,9.1, -   , -   ,,9.1,13.27
64956,MULTIHANCE INJECTION PER ML,20,636,A9577,,8.8,, -   , -   , -   , -   , -   ,13.27, -   ,11.6, -   ,9.1, -   , -   ,,9.1,13.27
64956,MULTIHANCE INJECTION PER ML,20,636,A9577,,8.8,, -   , -   , -   , -   , -   ,13.27, -   ,11.6, -   ,9.1, -   , -   ,,9.1,13.27
64956,MULTIHANCE INJECTION PER ML,20,636,A9577,,8.8,, -   , -   , -   , -   , -   ,13.27, -   ,11.6, -   ,9.1, -   , -   ,,9.1,13.27
64956,MULTIHANCE INJECTION PER ML,20,636,A9577,,8.8,, -   , -   , -   , -   , -   ,13.27, -   ,11.6, -   ,9.1, -   , -   ,,9.1,13.27
64788,LOW OSMOLAR 100-199 20 PER ML,20,636,Q9965,,8.8,, -   , -   , -   , -   , -   ,5.4, -   ,11.6, -   ,9.1, -   , -   ,,5.4,11.6
52087,STRIPS PACKING PLAIN 1/2 IN. X,21,270,,,9.24,, -   , -   , -   , -   , -   ,9.45, -   ,12.18, -   ,9.56, -   , -   ,,9.45,12.18
53234,DILATOR,21,270,,,9.24,, -   , -   , -   , -   , -   ,9.45, -   ,12.18, -   ,9.56, -   , -   ,,9.45,12.18
53234,DILATOR,21,270,,,9.24,, -   , -   , -   , -   , -   ,9.45, -   ,12.18, -   ,9.56, -   , -   ,,9.45,12.18
53234,DILATOR,21,270,,,9.24,, -   , -   , -   , -   , -   ,9.45, -   ,12.18, -   ,9.56, -   , -   ,,9.45,12.18
53838,HOLDER ENDOTRACHEAL HOLDER END,21,270,,,9.24,, -   , -   , -   , -   , -   ,9.45, -   ,12.18, -   ,9.56, -   , -   ,,9.45,12.18
51747,STYLET INTUBATING 14FR,21,271,,,9.24,, -   , -   , -   , -   , -   ,9.45, -   ,12.18, -   ,9.56, -   , -   ,,9.45,12.18
67979,GUIDEWIRE COMPONENT,21,272,C1769,,9.24,, -   , -   , -   , -   , -   ,9.45, -   ,12.18, -   ,9.56, -   , -   ,,9.45,12.18
68028,GUIDEWIRE,21,272,C1769,,9.24,, -   , -   , -   , -   , -   ,9.45, -   ,12.18, -   ,9.56, -   , -   ,,9.45,12.18
67794,CATH MIKALESON,21,272,C1887,,9.24,, -   , -   , -   , -   , -   ,9.45, -   ,12.18, -   ,9.56, -   , -   ,,9.45,12.18
67795,CATHETER C1/2 90CM 5 FR,21,272,C1887,,9.24,, -   , -   , -   , -   , -   ,9.45, -   ,12.18, -   ,9.56, -   , -   ,,9.45,12.18
67796,CATHETER KUMPE,21,272,C1887,,9.24,, -   , -   , -   , -   , -   ,9.45, -   ,12.18, -   ,9.56, -   , -   ,,9.45,12.18
67797,SOS OMNI 80CM 5 FR,21,272,C1887,,9.24,, -   , -   , -   , -   , -   ,9.45, -   ,12.18, -   ,9.56, -   , -   ,,9.45,12.18
67978,INTRODUCER/SHEATH NL COMP,21,272,C1894,,9.24,, -   , -   , -   , -   , -   ,9.45, -   ,12.18, -   ,9.56, -   , -   ,,9.45,12.18
68027,INTRODUCER SHEATH,21,272,C1894,,9.24,, -   , -   , -   , -   , -   ,9.45, -   ,12.18, -   ,9.56, -   , -   ,,9.45,12.18
51746,STYLET INTUBIATING 6FR,21,272,,,9.24,, -   , -   , -   , -   , -   ,9.45, -   ,12.18, -   ,9.56, -   , -   ,,9.45,12.18
52090,"STRIPS PACKING IODOFORM 1/4""""",21,272,,,9.24,, -   , -   , -   , -   , -   ,9.45, -   ,12.18, -   ,9.56, -   , -   ,,9.45,12.18
53241,INJECTOR SYRINGE 150ML,21,272,,,9.24,, -   , -   , -   , -   , -   ,9.45, -   ,12.18, -   ,9.56, -   , -   ,,9.45,12.18
54437,"TUBING PRESSURE 6"""" MALE/FEMAL",21,272,,,9.24,, -   , -   , -   , -   , -   ,9.45, -   ,12.18, -   ,9.56, -   , -   ,,9.45,12.18
60408,HUMIVENT,21,272,,,9.24,, -   , -   , -   , -   , -   ,9.45, -   ,12.18, -   ,9.56, -   , -   ,,9.45,12.18
68014,MEROCEL STD NASAL W/STRING,21,272,,,9.24,, -   , -   , -   , -   , -   ,9.45, -   ,12.18, -   ,9.56, -   , -   ,,9.45,12.18
67960,3-WAY CATH 24FR 30CC SILICONE,21,272,A4346,,9.24,, -   , -   , -   , -   , -   ,78.04, -   ,12.18, -   ,9.56, -   , -   ,,9.56,78.04
63688,BLOOD SMEAR EXAM WITH MAN DIFF,21,300,85007,,9.24,,8.48,3.79,2.66,7.95,8.48,7.67,3.8,28,3.8,9.56,9.35,3.88,,2.66,28
63560,"URIC ACID, OTHER SOURCE",21,301,84560,,9.24,,11.34,5.07,3.56,10.63,11.34,6.27,5.08,28,5.08,9.56,12.5,5.18,,3.56,28
52077,COLLAR SLIDE SHIELD CAPD,22,270,,,9.68,, -   , -   , -   , -   , -   ,9.9, -   ,12.76, -   ,10.01, -   , -   ,,9.9,12.76
52372,PADS MATERNITY MINI SMALL,22,270,,,9.68,, -   , -   , -   , -   , -   ,9.9, -   ,12.76, -   ,10.01, -   , -   ,,9.9,12.76
52504,MOISTURIZER 3 OZ. TUBE,22,270,,,9.68,, -   , -   , -   , -   , -   ,9.9, -   ,12.76, -   ,10.01, -   , -   ,,9.9,12.76
52510,STOMAHESIVE STERILE WAFER 4X4,22,270,,,9.68,, -   , -   , -   , -   , -   ,9.9, -   ,12.76, -   ,10.01, -   , -   ,,9.9,12.76
52511,SUR-FIT FLEXIBLE WAFER 1-3/4 F,22,270,,,9.68,, -   , -   , -   , -   , -   ,9.9, -   ,12.76, -   ,10.01, -   , -   ,,9.9,12.76
52512,SUR-FIT FLEXIBLE WAFER 2-3/4 F,22,270,,,9.68,, -   , -   , -   , -   , -   ,9.9, -   ,12.76, -   ,10.01, -   , -   ,,9.9,12.76
52530,RETRACTED PENIS POUCH W/DRAIN,22,270,,,9.68,, -   , -   , -   , -   , -   ,9.9, -   ,12.76, -   ,10.01, -   , -   ,,9.9,12.76
52297,"BELT RIB UNIVERSAL MALE 6""""",22,271,,,9.68,, -   , -   , -   , -   , -   ,9.9, -   ,12.76, -   ,10.01, -   , -   ,,9.9,12.76
52298,"BELT RIB UNIVERSAL FEMALE 6""""",22,271,,,9.68,, -   , -   , -   , -   , -   ,9.9, -   ,12.76, -   ,10.01, -   , -   ,,9.9,12.76
52507,SKIN PROTECTANT OCCLLUSIVE 5 O,22,271,,,9.68,, -   , -   , -   , -   , -   ,9.9, -   ,12.76, -   ,10.01, -   , -   ,,9.9,12.76
51741,KIT FEMALE CATH 8FR. STERILE,22,272,,,9.68,, -   , -   , -   , -   , -   ,9.9, -   ,12.76, -   ,10.01, -   , -   ,,9.9,12.76
52075,CLAMP-BETA STERILE,22,272,,,9.68,, -   , -   , -   , -   , -   ,9.9, -   ,12.76, -   ,10.01, -   , -   ,,9.9,12.76
52076,CAP CAPD EXCHANGE DEVICE,22,272,,,9.68,, -   , -   , -   , -   , -   ,9.9, -   ,12.76, -   ,10.01, -   , -   ,,9.9,12.76
52091,"STRIPS PACKING IODOFORM 1/2""""",22,272,,,9.68,, -   , -   , -   , -   , -   ,9.9, -   ,12.76, -   ,10.01, -   , -   ,,9.9,12.76
59572,IODOFLEX (4CM X 6M PAD 5G),22,272,,,9.68,, -   , -   , -   , -   , -   ,9.9, -   ,12.76, -   ,10.01, -   , -   ,,9.9,12.76
64236,"GAUZE,IMPREGNATED 16 SQ EA",22,272,,,9.68,, -   , -   , -   , -   , -   ,9.9, -   ,12.76, -   ,10.01, -   , -   ,,9.9,12.76
64387,"GAUZE,IMPREGNATED 16 SQ EA",22,272,,,9.68,, -   , -   , -   , -   , -   ,9.9, -   ,12.76, -   ,10.01, -   , -   ,,9.9,12.76
64387,"GAUZE,IMPREGNATED 16 SQ EA",22,272,,,9.68,, -   , -   , -   , -   , -   ,9.9, -   ,12.76, -   ,10.01, -   , -   ,,9.9,12.76
66630,FOAM DRESSING<=16SQCM/WO BRD,22,272,,,9.68,, -   , -   , -   , -   , -   ,9.9, -   ,12.76, -   ,10.01, -   , -   ,,9.9,12.76
66638,HYDROCOLLOID DRESS >16<48W/BRD,22,272,,,9.68,, -   , -   , -   , -   , -   ,9.9, -   ,12.76, -   ,10.01, -   , -   ,,9.9,12.76
67925,COAXIAL INTRODUCER NDL 17X6.8,22,272,,,9.68,, -   , -   , -   , -   , -   ,9.9, -   ,12.76, -   ,10.01, -   , -   ,,9.9,12.76
67926,COAXIAL INTRODUCER NDL 17X11.8,22,272,,,9.68,, -   , -   , -   , -   , -   ,9.9, -   ,12.76, -   ,10.01, -   , -   ,,9.9,12.76
67927,COAXIAL INTRODUCER NDL 17X16.8,22,272,,,9.68,, -   , -   , -   , -   , -   ,9.9, -   ,12.76, -   ,10.01, -   , -   ,,9.9,12.76
68196,FORCEP BIOPSY JUMBO,22,272,,,9.68,, -   , -   , -   , -   , -   ,9.9, -   ,12.76, -   ,10.01, -   , -   ,,9.9,12.76
67335,TISSUE HOMOGENIZATION CULTURE,22,300,87176,,9.68,,13.13,5.87,4.12,12.31,13.13,41.21,5.88,28,5.88,10.01,14.46,6,,4.12,41.21
63592,"PH, BODY FLUID, EXCEPT BLOOD",22,301,83986,,9.68,,7.99,3.57,2.51,7.49,7.99,20.82,3.58,28,3.58,10.01,8.81,3.65,,2.51,28
50584,MEGADYNE MEDIAL TEFLON NEEDLE,23,270,,,10.12,, -   , -   , -   , -   , -   ,10.35, -   ,13.34, -   ,10.47, -   , -   ,,10.35,13.34
53236,NAMIC CLOSED FLUID SYSTEM,23,270,,,10.12,, -   , -   , -   , -   , -   ,10.35, -   ,13.34, -   ,10.47, -   , -   ,,10.35,13.34
53236,NAMIC CLOSED FLUID SYSTEM,23,270,,,10.12,, -   , -   , -   , -   , -   ,10.35, -   ,13.34, -   ,10.47, -   , -   ,,10.35,13.34
53236,NAMIC CLOSED FLUID SYSTEM,23,270,,,10.12,, -   , -   , -   , -   , -   ,10.35, -   ,13.34, -   ,10.47, -   , -   ,,10.35,13.34
68121,UNIV HEAD POSITIONER DISP,23,271,,,10.12,, -   , -   , -   , -   , -   ,10.35, -   ,13.34, -   ,10.47, -   , -   ,,10.35,13.34
64244,"GAUZE,IMPREGNATED >16 & <48 SQ",23,272,,,10.12,, -   , -   , -   , -   , -   ,10.35, -   ,13.34, -   ,10.47, -   , -   ,,10.35,13.34
64395,"GAUZE,IMPREGNATED>16 & <48 SQ",23,272,,,10.12,, -   , -   , -   , -   , -   ,10.35, -   ,13.34, -   ,10.47, -   , -   ,,10.35,13.34
64395,"GAUZE,IMPREGNATED>16 & <48 SQ",23,272,,,10.12,, -   , -   , -   , -   , -   ,10.35, -   ,13.34, -   ,10.47, -   , -   ,,10.35,13.34
68266,DISTAL ATTACHMENT ADULT DISPOS,23,272,,,10.12,, -   , -   , -   , -   , -   ,10.35, -   ,13.34, -   ,10.47, -   , -   ,,10.35,13.34
68269,DISTAL ATTACHMENT EGD DISPOS,23,272,,,10.12,, -   , -   , -   , -   , -   ,10.35, -   ,13.34, -   ,10.47, -   , -   ,,10.35,13.34
66103,OASIS WASTE PER SQ CM,23,636,Q4102,,10.12,, -   , -   , -   , -   , -   ,21.24, -   ,13.34, -   ,10.47, -   , -   ,,10.47,21.24
51604,TRAY MANOMETER TRAY STERILE,24,270,,,10.56,, -   , -   , -   , -   , -   ,10.8, -   ,13.92, -   ,10.92, -   , -   ,,10.8,13.92
51707,CATH FOLEY ANTIMICROBIAL 5CC -,24,270,,,10.56,, -   , -   , -   , -   , -   ,10.8, -   ,13.92, -   ,10.92, -   , -   ,,10.8,13.92
51708,CATH FOLEY ANTIMICROBIAL 5CC -,24,270,,,10.56,, -   , -   , -   , -   , -   ,10.8, -   ,13.92, -   ,10.92, -   , -   ,,10.8,13.92
51709,CATH FOLEY ANTIMICROBIAL 5CC -,24,270,,,10.56,, -   , -   , -   , -   , -   ,10.8, -   ,13.92, -   ,10.92, -   , -   ,,10.8,13.92
52088,STRIPS PACKING PLAIN 1 IN. X 5,24,270,,,10.56,, -   , -   , -   , -   , -   ,10.8, -   ,13.92, -   ,10.92, -   , -   ,,10.8,13.92
52264,RESTRAINT WRIST & ANLKE ADULT,24,270,,,10.56,, -   , -   , -   , -   , -   ,10.8, -   ,13.92, -   ,10.92, -   , -   ,,10.8,13.92
52092,"STRIPS PACKING IODOFORM 1"""" X",24,272,,,10.56,, -   , -   , -   , -   , -   ,10.8, -   ,13.92, -   ,10.92, -   , -   ,,10.8,13.92
59565,FIBRACOL (4X4) 3/8,24,272,,,10.56,, -   , -   , -   , -   , -   ,10.8, -   ,13.92, -   ,10.92, -   , -   ,,10.8,13.92
64204,"CONTACT LAYER,16 SQ,PER DRESSI",24,272,,,10.56,, -   , -   , -   , -   , -   ,10.8, -   ,13.92, -   ,10.92, -   , -   ,,10.8,13.92
64228,"GAUZE,NON-IMPREG >16 & < 48 IN",24,272,,,10.56,, -   , -   , -   , -   , -   ,10.8, -   ,13.92, -   ,10.92, -   , -   ,,10.8,13.92
64379,"GAUZE,NON-IMPREG>16 & <48 IN",24,272,,,10.56,, -   , -   , -   , -   , -   ,10.8, -   ,13.92, -   ,10.92, -   , -   ,,10.8,13.92
64379,"GAUZE,NON-IMPREG>16 & <48 IN",24,272,,,10.56,, -   , -   , -   , -   , -   ,10.8, -   ,13.92, -   ,10.92, -   , -   ,,10.8,13.92
66417,DRESSING POLYMEM 4x4 N AD FOAM,24,272,,,10.56,, -   , -   , -   , -   , -   ,10.8, -   ,13.92, -   ,10.92, -   , -   ,,10.8,13.92
68115,FIBERWIRE AR-7200,24,272,,,10.56,, -   , -   , -   , -   , -   ,10.8, -   ,13.92, -   ,10.92, -   , -   ,,10.8,13.92
64355,"CONTACT LAYER,16 SQ,DRESSING",24,272,A6206,,10.56,, -   , -   , -   , -   , -   ,16.84, -   ,13.92, -   ,10.92, -   , -   ,,10.92,16.84
64355,"CONTACT LAYER,16 SQ,DRESSING",24,272,A6206,,10.56,, -   , -   , -   , -   , -   ,16.84, -   ,13.92, -   ,10.92, -   , -   ,,10.92,16.84
52115,DRESSING TOPICAL WOUND 4X4 IN.,25,270,,,11,, -   , -   , -   , -   , -   ,11.25, -   ,14.5, -   ,11.38, -   , -   ,,11.25,14.5
52518,IRRIGATION SLEEVE 2-3/4 FLANGE,25,270,,,11,, -   , -   , -   , -   , -   ,11.25, -   ,14.5, -   ,11.38, -   , -   ,,11.25,14.5
52651,TRAY INSTRUMENT ALL PURPOSE DI,25,270,,,11,, -   , -   , -   , -   , -   ,11.25, -   ,14.5, -   ,11.38, -   , -   ,,11.25,14.5
52299,"BELT RIB X-LARGE MALE 6"""" 42-4",25,271,,,11,, -   , -   , -   , -   , -   ,11.25, -   ,14.5, -   ,11.38, -   , -   ,,11.25,14.5
52300,"BELT RIB X-LARGE FEMALE 6"""" 42",25,271,,,11,, -   , -   , -   , -   , -   ,11.25, -   ,14.5, -   ,11.38, -   , -   ,,11.25,14.5
68184,SUTURE 0 COATED VICRYL,25,272,,,11,, -   , -   , -   , -   , -   ,11.25, -   ,14.5, -   ,11.38, -   , -   ,,11.25,14.5
52258,HOLDER ABDOMINAL TUBE WAISTBAN,26,270,,,11.44,, -   , -   , -   , -   , -   ,11.7, -   ,15.08, -   ,11.83, -   , -   ,,11.7,15.08
52401,SET PCA MINI BORE,26,270,,,11.44,, -   , -   , -   , -   , -   ,11.7, -   ,15.08, -   ,11.83, -   , -   ,,11.7,15.08
52074,CLAMP FOR OUTLET PORT,26,272,,,11.44,, -   , -   , -   , -   , -   ,11.7, -   ,15.08, -   ,11.83, -   , -   ,,11.7,15.08
74,URINALAYSIS W/O MICROSCOP,26,307,81003,,11.44,,5.02,2.24,1.58,4.71,5.02,18.73,2.25,28,2.25,11.83,5.54,2.3,,1.58,28
68334,MUSC TEST DONE W/N TEST LIMIT,26,510,95885,,11.44,, -   , -   , -   , -   , -   ,11.7, -   ,15.08, -   ,11.83, -   , -   ,,11.7,15.08
53222,CHIBA NEEDLE,26,621,,,11.44,, -   , -   , -   , -   , -   ,11.7, -   ,15.08, -   ,11.83, -   , -   ,,11.7,15.08
53222,CHIBA NEEDLE,26,621,,,11.44,, -   , -   , -   , -   , -   ,11.7, -   ,15.08, -   ,11.83, -   , -   ,,11.7,15.08
53222,CHIBA NEEDLE,26,621,,,11.44,, -   , -   , -   , -   , -   ,11.7, -   ,15.08, -   ,11.83, -   , -   ,,11.7,15.08
53222,CHIBA NEEDLE,26,621,,,11.44,, -   , -   , -   , -   , -   ,11.7, -   ,15.08, -   ,11.83, -   , -   ,,11.7,15.08
53222,CHIBA NEEDLE,26,621,,,11.44,, -   , -   , -   , -   , -   ,11.7, -   ,15.08, -   ,11.83, -   , -   ,,11.7,15.08
61415,NUT THERAPY INDV INITIAL/15MIN,26,942,97802,,11.44,,75.19,33.6,23.58,70.49,75.19,11.7,33.68,15.08,33.68,11.83,82.85,34.35,,11.7,82.85
51590,SET TUBE FEEDING GRAVITY STERI,28,270,,,12.32,, -   , -   , -   , -   , -   ,12.6, -   ,16.24, -   ,12.74, -   , -   ,,12.6,16.24
52089,STRIPS PACKING PLAIN 2 IN. X 5,28,270,,,12.32,, -   , -   , -   , -   , -   ,12.6, -   ,16.24, -   ,12.74, -   , -   ,,12.6,16.24
52294,STRAP CLAVICLE YOUTH VELCRO,28,270,,,12.32,, -   , -   , -   , -   , -   ,12.6, -   ,16.24, -   ,12.74, -   , -   ,,12.6,16.24
52295,STRAP CLAVICLE ADULT VELCRO,28,270,,,12.32,, -   , -   , -   , -   , -   ,12.6, -   ,16.24, -   ,12.74, -   , -   ,,12.6,16.24
52296,STRAP CLAVICLE LG-ADULT VELCRO,28,270,,,12.32,, -   , -   , -   , -   , -   ,12.6, -   ,16.24, -   ,12.74, -   , -   ,,12.6,16.24
